date,campaign_id,campaign_name,channel,campaign_type,product_category,target_age_group,target_location,start_date,end_date,campaign_duration_days,campaign_day_number,budget_tier_multiplier,impressions,clicks,spend,conversions,revenue
2025-09-15,CMP-0010,Google_Conversion_SportsOutdoor_Feb25,Google Ads,Conversion,Sports & Outdoor,18-24,Bali,2025-02-13,2025-12-10,301,215,0.9667891679630816,3841.0,138.0,477000.0,6.0,2778400.0
2025-09-15,CMP-0013,Google_Awareness_SportsOutdoor_Mar25,Google Ads,Awareness,Sports & Outdoor,55+,Bandung,2025-03-19,2025-12-11,268,181,0.5289172886460498,5155.0,143.0,493500.0,2.0,1025800.0
2025-09-15,CMP-0015,Google_Consideration_Fashion_Sep25,Google Ads,Consideration,Fashion,35-44,Jakarta,2025-09-08,2025-10-12,35,8,0.6481972457733557,3227.0,140.0,370100.0,5.0,1252500.0
2025-09-15,CMP-0022,Meta_Conversion_Electronics_Apr25,Meta Ads,Conversion,Electronics,55+,National,2025-04-13,2025-09-28,169,156,0.7316037296332965,3118.0,38.0,86000.0,1.0,392300.0
2025-09-15,CMP-0023,Meta_Awareness_SportsOutdoor_Jun25,Meta Ads,Awareness,Sports & Outdoor,45-54,Medan,2025-06-15,2025-12-22,191,93,0.7493338016374719,10415.0,113.0,195300.0,1.0,283600.0
2025-09-15,CMP-0026,Meta_Conversion_Fashion_Jan25,Meta Ads,Conversion,Fashion,18-24,Semarang,2025-01-12,2025-10-13,275,247,0.7782687653019523,4397.0,61.0,171600.0,2.0,709900.0
2025-09-15,CMP-0028,Meta_Awareness_GadgetAccessories_Apr25,Meta Ads,Awareness,Gadget Accessories,45-54,Medan,2025-04-24,2025-10-16,176,145,2.2062871043269685,35111.0,245.0,562000.0,1.0,304000.0
2025-09-15,CMP-0029,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,18-24,Bandung,2025-02-11,2025-11-13,276,217,1.2470955815104046,27147.0,261.0,532700.0,3.0,1243700.0
2025-09-15,CMP-0030,Meta_Consideration_Electronics_Jul25,Meta Ads,Consideration,Electronics,18-24,Medan,2025-07-20,2025-09-15,58,58,1.712996126697823,15330.0,182.0,493700.0,3.0,1375200.0
2025-09-15,CMP-0033,Meta_Awareness_Beauty_Jul25,Meta Ads,Awareness,Beauty,35-44,Makassar,2025-07-25,2025-11-19,118,53,1.2404526507288824,15704.0,191.0,281700.0,2.0,527100.0
2025-09-15,CMP-0035,TikTok_Awareness_Fashion_Mei25,TikTok Ads,Awareness,Fashion,55+,Jakarta,2025-05-23,2025-10-28,159,116,2.221823292246234,39630.0,400.0,656800.0,1.0,222500.0
2025-09-15,CMP-0036,TikTok_Conversion_Fashion_Jan25,TikTok Ads,Conversion,Fashion,45-54,Bali,2025-01-14,2025-10-02,262,245,1.2430288576490232,10120.0,174.0,348600.0,3.0,862100.0
2025-09-15,CMP-0039,TikTok_Consideration_GadgetAccessories_Mar25,TikTok Ads,Consideration,Gadget Accessories,55+,Makassar,2025-03-06,2025-11-09,249,194,1.1939572649241164,14970.0,243.0,349000.0,3.0,752200.0
2025-09-15,CMP-0043,TikTok_Conversion_Beauty_Apr25,TikTok Ads,Conversion,Beauty,35-44,Bandung,2025-04-16,2025-12-12,241,153,0.5263127035732306,3170.0,68.0,116600.0,2.0,701800.0
2025-09-15,CMP-0044,TikTok_Conversion_Fashion_Agu25,TikTok Ads,Conversion,Fashion,25-34,Semarang,2025-08-06,2025-12-07,124,41,1.0456768071088216,6735.0,167.0,173700.0,4.0,1172100.0
2025-09-15,CMP-0045,TikTok_Awareness_GadgetAccessories_Jun25,TikTok Ads,Awareness,Gadget Accessories,18-24,Jakarta,2025-06-12,2025-11-03,145,96,1.2744559947353848,19450.0,241.0,375200.0,1.0,275300.0
2025-09-15,CMP-0046,TikTok_Consideration_HomeLiving_Jun25,TikTok Ads,Consideration,Home & Living,18-24,Medan,2025-06-03,2025-11-01,152,105,2.0733664955920865,24381.0,471.0,521800.0,5.0,1338200.0
2025-09-15,CMP-0049,TikTok_Awareness_Groceries_Jun25,TikTok Ads,Awareness,Groceries,55+,Jakarta,2025-06-05,2025-09-28,116,103,1.6287196876499714,31907.0,359.0,523300.0,1.0,303500.0
2025-09-16,CMP-0068,Affiliate_Awareness_Groceries_Jul25,Affiliate,Awareness,Groceries,55+,Palembang,2025-07-22,2025-10-31,102,57,2.0284115464832824,10182.0,69.0,36800.0,1.0,268600.0
2025-09-16,CMP-0071,Affiliate_Awareness_Electronics_Apr25,Affiliate,Awareness,Electronics,45-54,Makassar,2025-04-06,2025-12-08,247,164,1.2613311487856214,7636.0,56.0,30800.0,1.0,244200.0
2025-09-16,CMP-0073,Affiliate_Conversion_Fashion_Jun25,Affiliate,Conversion,Fashion,55+,Surabaya,2025-06-15,2025-12-26,195,94,0.5371609324592663,675.0,8.0,43800.0,1.0,325400.0
2025-09-16,CMP-0050,Email_Conversion_Fashion_Apr25,Email,Conversion,Fashion,55+,Surabaya,2025-04-23,2025-11-03,195,147,0.5016289502386101,596.0,20.0,1050.0,1.0,443900.0
2025-09-16,CMP-0053,Email_Conversion_Fashion_Apr25,Email,Conversion,Fashion,18-24,Jakarta,2025-04-01,2025-10-09,192,169,1.1465235879710132,955.0,31.0,1500.0,1.0,470000.0
2025-09-16,CMP-0055,Email_Consideration_GadgetAccessories_Apr25,Email,Consideration,Gadget Accessories,35-44,Makassar,2025-04-15,2025-10-04,173,155,1.1596932620981235,2593.0,58.0,1480.0,3.0,774500.0
2025-09-16,CMP-0060,Email_Conversion_Groceries_Agu25,Email,Conversion,Groceries,55+,Makassar,2025-08-21,2025-11-03,75,27,0.7512147087035206,666.0,22.0,3640.0,3.0,827900.0
2025-09-16,CMP-0002,Google_Consideration_Fashion_Mar25,Google Ads,Consideration,Fashion,35-44,Medan,2025-03-04,2025-11-27,269,197,1.9991263083142512,9421.0,244.0,1167900.0,7.0,3875400.0
2025-09-16,CMP-0003,Google_Awareness_GadgetAccessories_Mar25,Google Ads,Awareness,Gadget Accessories,55+,Bandung,2025-03-26,2025-11-26,246,175,1.6751748370667707,17891.0,434.0,1705200.0,6.0,2234200.0
2025-09-16,CMP-0004,Google_Consideration_HomeLiving_Agu25,Google Ads,Consideration,Home & Living,35-44,Jakarta,2025-08-13,2025-09-19,38,35,1.0303301432552607,4131.0,111.0,507200.0,3.0,1093700.0
2025-09-16,CMP-0006,Google_Awareness_Electronics_Feb25,Google Ads,Awareness,Electronics,45-54,Palembang,2025-02-04,2025-11-08,278,225,0.7047486511924926,8003.0,195.0,928600.0,3.0,951000.0
2025-09-16,CMP-0007,Google_Awareness_SportsOutdoor_Feb25,Google Ads,Awareness,Sports & Outdoor,45-54,Palembang,2025-02-01,2025-10-09,251,228,0.955918799251063,8357.0,197.0,801900.0,2.0,535200.0
2025-09-16,CMP-0008,Google_Conversion_SportsOutdoor_Agu25,Google Ads,Conversion,Sports & Outdoor,45-54,Makassar,2025-08-26,2025-10-19,55,22,1.1236828642981656,3718.0,156.0,526500.0,11.0,3817300.0
2025-09-16,CMP-0010,Google_Conversion_SportsOutdoor_Feb25,Google Ads,Conversion,Sports & Outdoor,18-24,Bali,2025-02-13,2025-12-10,301,216,0.9667891679630816,3841.0,154.0,595000.0,8.0,4265100.0
2025-09-16,CMP-0013,Google_Awareness_SportsOutdoor_Mar25,Google Ads,Awareness,Sports & Outdoor,55+,Bandung,2025-03-19,2025-12-11,268,182,0.5289172886460498,3967.0,107.0,467200.0,1.0,348200.0
2025-09-16,CMP-0015,Google_Consideration_Fashion_Sep25,Google Ads,Consideration,Fashion,35-44,Jakarta,2025-09-08,2025-10-12,35,9,0.6481972457733557,3166.0,148.0,479100.0,5.0,2055600.0
2025-09-16,CMP-0022,Meta_Conversion_Electronics_Apr25,Meta Ads,Conversion,Electronics,55+,National,2025-04-13,2025-09-28,169,157,0.7316037296332965,4013.0,53.0,142100.0,2.0,1256200.0
2025-09-16,CMP-0023,Meta_Awareness_SportsOutdoor_Jun25,Meta Ads,Awareness,Sports & Outdoor,45-54,Medan,2025-06-15,2025-12-22,191,94,0.7493338016374719,11123.0,106.0,177900.0,1.0,369700.0
2025-09-16,CMP-0026,Meta_Conversion_Fashion_Jan25,Meta Ads,Conversion,Fashion,18-24,Semarang,2025-01-12,2025-10-13,275,248,0.7782687653019523,3919.0,90.0,212500.0,3.0,1404200.0
2025-09-16,CMP-0028,Meta_Awareness_GadgetAccessories_Apr25,Meta Ads,Awareness,Gadget Accessories,45-54,Medan,2025-04-24,2025-10-16,176,146,2.2062871043269685,21041.0,219.0,650800.0,2.0,431600.0
2025-09-16,CMP-0029,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,18-24,Bandung,2025-02-11,2025-11-13,276,218,1.2470955815104046,18802.0,181.0,377400.0,1.0,311700.0
2025-09-16,CMP-0033,Meta_Awareness_Beauty_Jul25,Meta Ads,Awareness,Beauty,35-44,Makassar,2025-07-25,2025-11-19,118,54,1.2404526507288824,15357.0,218.0,406700.0,2.0,675600.0
2025-09-16,CMP-0035,TikTok_Awareness_Fashion_Mei25,TikTok Ads,Awareness,Fashion,55+,Jakarta,2025-05-23,2025-10-28,159,117,2.221823292246234,31545.0,333.0,563000.0,2.0,420200.0
2025-09-16,CMP-0036,TikTok_Conversion_Fashion_Jan25,TikTok Ads,Conversion,Fashion,45-54,Bali,2025-01-14,2025-10-02,262,246,1.2430288576490232,11184.0,172.0,361300.0,3.0,962300.0
2025-09-16,CMP-0039,TikTok_Consideration_GadgetAccessories_Mar25,TikTok Ads,Consideration,Gadget Accessories,55+,Makassar,2025-03-06,2025-11-09,249,195,1.1939572649241164,14436.0,209.0,291600.0,3.0,1108300.0
2025-09-16,CMP-0043,TikTok_Conversion_Beauty_Apr25,TikTok Ads,Conversion,Beauty,35-44,Bandung,2025-04-16,2025-12-12,241,154,0.5263127035732306,4462.0,115.0,177000.0,4.0,1211200.0
2025-09-16,CMP-0044,TikTok_Conversion_Fashion_Agu25,TikTok Ads,Conversion,Fashion,25-34,Semarang,2025-08-06,2025-12-07,124,42,1.0456768071088216,6319.0,160.0,164800.0,5.0,2590600.0
2025-09-16,CMP-0045,TikTok_Awareness_GadgetAccessories_Jun25,TikTok Ads,Awareness,Gadget Accessories,18-24,Jakarta,2025-06-12,2025-11-03,145,97,1.2744559947353848,18958.0,203.0,291900.0,1.0,174900.0
2025-09-16,CMP-0046,TikTok_Consideration_HomeLiving_Jun25,TikTok Ads,Consideration,Home & Living,18-24,Medan,2025-06-03,2025-11-01,152,106,2.0733664955920865,27119.0,504.0,614600.0,5.0,1144300.0
2025-09-16,CMP-0049,TikTok_Awareness_Groceries_Jun25,TikTok Ads,Awareness,Groceries,55+,Jakarta,2025-06-05,2025-09-28,116,104,1.6287196876499714,31943.0,262.0,350000.0,1.0,221200.0
2025-09-17,CMP-0068,Affiliate_Awareness_Groceries_Jul25,Affiliate,Awareness,Groceries,55+,Palembang,2025-07-22,2025-10-31,102,58,2.0284115464832824,10033.0,73.0,28800.0,1.0,280300.0
2025-09-17,CMP-0071,Affiliate_Awareness_Electronics_Apr25,Affiliate,Awareness,Electronics,45-54,Makassar,2025-04-06,2025-12-08,247,165,1.2613311487856214,5157.0,41.0,34800.0,1.0,321700.0
2025-09-17,CMP-0073,Affiliate_Conversion_Fashion_Jun25,Affiliate,Conversion,Fashion,55+,Surabaya,2025-06-15,2025-12-26,195,95,0.5371609324592663,1010.0,14.0,56400.0,1.0,428200.0
2025-09-17,CMP-0050,Email_Conversion_Fashion_Apr25,Email,Conversion,Fashion,55+,Surabaya,2025-04-23,2025-11-03,195,148,0.5016289502386101,434.0,19.0,340.0,1.0,426300.0
2025-09-17,CMP-0053,Email_Conversion_Fashion_Apr25,Email,Conversion,Fashion,18-24,Jakarta,2025-04-01,2025-10-09,192,170,1.1465235879710132,1278.0,40.0,1320.0,3.0,1767800.0
2025-09-17,CMP-0055,Email_Consideration_GadgetAccessories_Apr25,Email,Consideration,Gadget Accessories,35-44,Makassar,2025-04-15,2025-10-04,173,156,1.1596932620981235,1891.0,43.0,1420.0,1.0,488500.0
2025-09-17,CMP-0060,Email_Conversion_Groceries_Agu25,Email,Conversion,Groceries,55+,Makassar,2025-08-21,2025-11-03,75,28,0.7512147087035206,1289.0,51.0,2080.0,4.0,1422300.0
2025-09-17,CMP-0002,Google_Consideration_Fashion_Mar25,Google Ads,Consideration,Fashion,35-44,Medan,2025-03-04,2025-11-27,269,198,1.9991263083142512,10926.0,407.0,1758400.0,13.0,9648500.0
2025-09-17,CMP-0003,Google_Awareness_GadgetAccessories_Mar25,Google Ads,Awareness,Gadget Accessories,55+,Bandung,2025-03-26,2025-11-26,246,176,1.6751748370667707,14774.0,374.0,1400100.0,5.0,1748100.0
2025-09-17,CMP-0004,Google_Consideration_HomeLiving_Agu25,Google Ads,Consideration,Home & Living,35-44,Jakarta,2025-08-13,2025-09-19,38,36,1.0303301432552607,5189.0,159.0,838400.0,4.0,1856300.0
2025-09-17,CMP-0006,Google_Awareness_Electronics_Feb25,Google Ads,Awareness,Electronics,45-54,Palembang,2025-02-04,2025-11-08,278,226,0.7047486511924926,5193.0,101.0,425000.0,1.0,358900.0
2025-09-17,CMP-0007,Google_Awareness_SportsOutdoor_Feb25,Google Ads,Awareness,Sports & Outdoor,45-54,Palembang,2025-02-01,2025-10-09,251,229,0.955918799251063,9965.0,199.0,832100.0,2.0,559600.0
2025-09-17,CMP-0008,Google_Conversion_SportsOutdoor_Agu25,Google Ads,Conversion,Sports & Outdoor,45-54,Makassar,2025-08-26,2025-10-19,55,23,1.1236828642981656,3370.0,142.0,527500.0,10.0,3061600.0
2025-09-17,CMP-0010,Google_Conversion_SportsOutdoor_Feb25,Google Ads,Conversion,Sports & Outdoor,18-24,Bali,2025-02-13,2025-12-10,301,217,0.9667891679630816,2838.0,115.0,401100.0,6.0,3720800.0
2025-09-17,CMP-0013,Google_Awareness_SportsOutdoor_Mar25,Google Ads,Awareness,Sports & Outdoor,55+,Bandung,2025-03-19,2025-12-11,268,183,0.5289172886460498,3897.0,119.0,514400.0,2.0,681900.0
2025-09-17,CMP-0015,Google_Consideration_Fashion_Sep25,Google Ads,Consideration,Fashion,35-44,Jakarta,2025-09-08,2025-10-12,35,10,0.6481972457733557,2926.0,131.0,425000.0,4.0,1796300.0
2025-09-17,CMP-0022,Meta_Conversion_Electronics_Apr25,Meta Ads,Conversion,Electronics,55+,National,2025-04-13,2025-09-28,169,158,0.7316037296332965,4302.0,64.0,185000.0,3.0,699300.0
2025-09-17,CMP-0023,Meta_Awareness_SportsOutdoor_Jun25,Meta Ads,Awareness,Sports & Outdoor,45-54,Medan,2025-06-15,2025-12-22,191,95,0.7493338016374719,11326.0,118.0,267100.0,1.0,319500.0
2025-09-17,CMP-0026,Meta_Conversion_Fashion_Jan25,Meta Ads,Conversion,Fashion,18-24,Semarang,2025-01-12,2025-10-13,275,249,0.7782687653019523,3350.0,41.0,98900.0,1.0,353500.0
2025-09-17,CMP-0028,Meta_Awareness_GadgetAccessories_Apr25,Meta Ads,Awareness,Gadget Accessories,45-54,Medan,2025-04-24,2025-10-16,176,147,2.2062871043269685,33238.0,374.0,979900.0,3.0,837100.0
2025-09-17,CMP-0029,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,18-24,Bandung,2025-02-11,2025-11-13,276,219,1.2470955815104046,22505.0,209.0,618500.0,2.0,633300.0
2025-09-17,CMP-0033,Meta_Awareness_Beauty_Jul25,Meta Ads,Awareness,Beauty,35-44,Makassar,2025-07-25,2025-11-19,118,55,1.2404526507288824,18712.0,190.0,365900.0,2.0,795000.0
2025-09-17,CMP-0035,TikTok_Awareness_Fashion_Mei25,TikTok Ads,Awareness,Fashion,55+,Jakarta,2025-05-23,2025-10-28,159,118,2.221823292246234,47348.0,508.0,930800.0,2.0,239700.0
2025-09-17,CMP-0036,TikTok_Conversion_Fashion_Jan25,TikTok Ads,Conversion,Fashion,45-54,Bali,2025-01-14,2025-10-02,262,247,1.2430288576490232,9025.0,158.0,255700.0,3.0,717000.0
2025-09-17,CMP-0039,TikTok_Consideration_GadgetAccessories_Mar25,TikTok Ads,Consideration,Gadget Accessories,55+,Makassar,2025-03-06,2025-11-09,249,196,1.1939572649241164,15162.0,227.0,332500.0,2.0,699600.0
2025-09-17,CMP-0043,TikTok_Conversion_Beauty_Apr25,TikTok Ads,Conversion,Beauty,35-44,Bandung,2025-04-16,2025-12-12,241,155,0.5263127035732306,4068.0,89.0,147700.0,2.0,404500.0
2025-09-17,CMP-0044,TikTok_Conversion_Fashion_Agu25,TikTok Ads,Conversion,Fashion,25-34,Semarang,2025-08-06,2025-12-07,124,43,1.0456768071088216,8856.0,276.0,373000.0,8.0,2517900.0
2025-09-17,CMP-0045,TikTok_Awareness_GadgetAccessories_Jun25,TikTok Ads,Awareness,Gadget Accessories,18-24,Jakarta,2025-06-12,2025-11-03,145,98,1.2744559947353848,20878.0,224.0,380400.0,1.0,325300.0
2025-09-17,CMP-0046,TikTok_Consideration_HomeLiving_Jun25,TikTok Ads,Consideration,Home & Living,18-24,Medan,2025-06-03,2025-11-01,152,107,2.0733664955920865,27093.0,498.0,703000.0,6.0,1289500.0
2025-09-17,CMP-0049,TikTok_Awareness_Groceries_Jun25,TikTok Ads,Awareness,Groceries,55+,Jakarta,2025-06-05,2025-09-28,116,105,1.6287196876499714,33887.0,324.0,557400.0,1.0,247200.0
2025-09-18,CMP-0068,Affiliate_Awareness_Groceries_Jul25,Affiliate,Awareness,Groceries,55+,Palembang,2025-07-22,2025-10-31,102,59,2.0284115464832824,8318.0,61.0,34300.0,1.0,317500.0
2025-09-18,CMP-0071,Affiliate_Awareness_Electronics_Apr25,Affiliate,Awareness,Electronics,45-54,Makassar,2025-04-06,2025-12-08,247,166,1.2613311487856214,5986.0,37.0,47600.0,1.0,350300.0
2025-09-18,CMP-0073,Affiliate_Conversion_Fashion_Jun25,Affiliate,Conversion,Fashion,55+,Surabaya,2025-06-15,2025-12-26,195,96,0.5371609324592663,896.0,13.0,55100.0,1.0,491300.0
2025-09-18,CMP-0050,Email_Conversion_Fashion_Apr25,Email,Conversion,Fashion,55+,Surabaya,2025-04-23,2025-11-03,195,149,0.5016289502386101,520.0,14.0,690.0,1.0,468200.0
2025-09-18,CMP-0053,Email_Conversion_Fashion_Apr25,Email,Conversion,Fashion,18-24,Jakarta,2025-04-01,2025-10-09,192,171,1.1465235879710132,1239.0,45.0,1070.0,3.0,928000.0
2025-09-18,CMP-0055,Email_Consideration_GadgetAccessories_Apr25,Email,Consideration,Gadget Accessories,35-44,Makassar,2025-04-15,2025-10-04,173,157,1.1596932620981235,1561.0,41.0,1710.0,1.0,638200.0
2025-09-18,CMP-0060,Email_Conversion_Groceries_Agu25,Email,Conversion,Groceries,55+,Makassar,2025-08-21,2025-11-03,75,29,0.7512147087035206,668.0,21.0,780.0,2.0,698800.0
2025-09-18,CMP-0002,Google_Consideration_Fashion_Mar25,Google Ads,Consideration,Fashion,35-44,Medan,2025-03-04,2025-11-27,269,199,1.9991263083142512,12380.0,339.0,1482800.0,12.0,6807900.0
2025-09-18,CMP-0003,Google_Awareness_GadgetAccessories_Mar25,Google Ads,Awareness,Gadget Accessories,55+,Bandung,2025-03-26,2025-11-26,246,177,1.6751748370667707,11081.0,221.0,1092400.0,3.0,814500.0
2025-09-18,CMP-0004,Google_Consideration_HomeLiving_Agu25,Google Ads,Consideration,Home & Living,35-44,Jakarta,2025-08-13,2025-09-19,38,37,1.0303301432552607,4860.0,158.0,798200.0,4.0,2008000.0
2025-09-18,CMP-0006,Google_Awareness_Electronics_Feb25,Google Ads,Awareness,Electronics,45-54,Palembang,2025-02-04,2025-11-08,278,227,0.7047486511924926,5622.0,136.0,616900.0,1.0,438100.0
2025-09-18,CMP-0007,Google_Awareness_SportsOutdoor_Feb25,Google Ads,Awareness,Sports & Outdoor,45-54,Palembang,2025-02-01,2025-10-09,251,230,0.955918799251063,6984.0,113.0,461600.0,2.0,629400.0
2025-09-18,CMP-0008,Google_Conversion_SportsOutdoor_Agu25,Google Ads,Conversion,Sports & Outdoor,45-54,Makassar,2025-08-26,2025-10-19,55,24,1.1236828642981656,3830.0,196.0,727000.0,12.0,4537400.0
2025-09-18,CMP-0010,Google_Conversion_SportsOutdoor_Feb25,Google Ads,Conversion,Sports & Outdoor,18-24,Bali,2025-02-13,2025-12-10,301,218,0.9667891679630816,3144.0,123.0,586000.0,6.0,3953300.0
2025-09-18,CMP-0013,Google_Awareness_SportsOutdoor_Mar25,Google Ads,Awareness,Sports & Outdoor,55+,Bandung,2025-03-19,2025-12-11,268,184,0.5289172886460498,4686.0,112.0,471900.0,2.0,621700.0
2025-09-18,CMP-0015,Google_Consideration_Fashion_Sep25,Google Ads,Consideration,Fashion,35-44,Jakarta,2025-09-08,2025-10-12,35,11,0.6481972457733557,3533.0,152.0,664100.0,5.0,1958400.0
2025-09-18,CMP-0022,Meta_Conversion_Electronics_Apr25,Meta Ads,Conversion,Electronics,55+,National,2025-04-13,2025-09-28,169,159,0.7316037296332965,4891.0,69.0,171900.0,2.0,834100.0
2025-09-18,CMP-0023,Meta_Awareness_SportsOutdoor_Jun25,Meta Ads,Awareness,Sports & Outdoor,45-54,Medan,2025-06-15,2025-12-22,191,96,0.7493338016374719,9677.0,115.0,242700.0,1.0,217100.0
2025-09-18,CMP-0026,Meta_Conversion_Fashion_Jan25,Meta Ads,Conversion,Fashion,18-24,Semarang,2025-01-12,2025-10-13,275,250,0.7782687653019523,3822.0,68.0,160400.0,2.0,527400.0
2025-09-18,CMP-0028,Meta_Awareness_GadgetAccessories_Apr25,Meta Ads,Awareness,Gadget Accessories,45-54,Medan,2025-04-24,2025-10-16,176,148,2.2062871043269685,26555.0,223.0,439600.0,2.0,652400.0
2025-09-18,CMP-0029,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,18-24,Bandung,2025-02-11,2025-11-13,276,220,1.2470955815104046,21729.0,238.0,569500.0,2.0,652500.0
2025-09-18,CMP-0033,Meta_Awareness_Beauty_Jul25,Meta Ads,Awareness,Beauty,35-44,Makassar,2025-07-25,2025-11-19,118,56,1.2404526507288824,15963.0,143.0,267400.0,2.0,845900.0
2025-09-18,CMP-0035,TikTok_Awareness_Fashion_Mei25,TikTok Ads,Awareness,Fashion,55+,Jakarta,2025-05-23,2025-10-28,159,119,2.221823292246234,50530.0,518.0,783000.0,3.0,529500.0
2025-09-18,CMP-0036,TikTok_Conversion_Fashion_Jan25,TikTok Ads,Conversion,Fashion,45-54,Bali,2025-01-14,2025-10-02,262,248,1.2430288576490232,12457.0,215.0,439200.0,5.0,1686300.0
2025-09-18,CMP-0039,TikTok_Consideration_GadgetAccessories_Mar25,TikTok Ads,Consideration,Gadget Accessories,55+,Makassar,2025-03-06,2025-11-09,249,197,1.1939572649241164,11773.0,221.0,382800.0,3.0,1095700.0
2025-09-18,CMP-0043,TikTok_Conversion_Beauty_Apr25,TikTok Ads,Conversion,Beauty,35-44,Bandung,2025-04-16,2025-12-12,241,156,0.5263127035732306,4168.0,80.0,103000.0,2.0,784300.0
2025-09-18,CMP-0044,TikTok_Conversion_Fashion_Agu25,TikTok Ads,Conversion,Fashion,25-34,Semarang,2025-08-06,2025-12-07,124,44,1.0456768071088216,6244.0,182.0,247100.0,5.0,1756400.0
2025-09-18,CMP-0045,TikTok_Awareness_GadgetAccessories_Jun25,TikTok Ads,Awareness,Gadget Accessories,18-24,Jakarta,2025-06-12,2025-11-03,145,99,1.2744559947353848,24135.0,276.0,440100.0,1.0,215600.0
2025-09-18,CMP-0046,TikTok_Consideration_HomeLiving_Jun25,TikTok Ads,Consideration,Home & Living,18-24,Medan,2025-06-03,2025-11-01,152,108,2.0733664955920865,34302.0,647.0,1085500.0,10.0,3609900.0
2025-09-18,CMP-0049,TikTok_Awareness_Groceries_Jun25,TikTok Ads,Awareness,Groceries,55+,Jakarta,2025-06-05,2025-09-28,116,106,1.6287196876499714,34983.0,331.0,552700.0,2.0,596500.0
2025-09-19,CMP-0068,Affiliate_Awareness_Groceries_Jul25,Affiliate,Awareness,Groceries,55+,Palembang,2025-07-22,2025-10-31,102,60,2.0284115464832824,8990.0,72.0,43700.0,1.0,385600.0
2025-09-19,CMP-0071,Affiliate_Awareness_Electronics_Apr25,Affiliate,Awareness,Electronics,45-54,Makassar,2025-04-06,2025-12-08,247,167,1.2613311487856214,7358.0,43.0,43700.0,1.0,323200.0
2025-09-19,CMP-0073,Affiliate_Conversion_Fashion_Jun25,Affiliate,Conversion,Fashion,55+,Surabaya,2025-06-15,2025-12-26,195,97,0.5371609324592663,788.0,10.0,57400.0,1.0,443000.0
2025-09-19,CMP-0050,Email_Conversion_Fashion_Apr25,Email,Conversion,Fashion,55+,Surabaya,2025-04-23,2025-11-03,195,150,0.5016289502386101,592.0,14.0,1420.0,1.0,435300.0
2025-09-19,CMP-0053,Email_Conversion_Fashion_Apr25,Email,Conversion,Fashion,18-24,Jakarta,2025-04-01,2025-10-09,192,172,1.1465235879710132,1216.0,26.0,930.0,2.0,775900.0
2025-09-19,CMP-0055,Email_Consideration_GadgetAccessories_Apr25,Email,Consideration,Gadget Accessories,35-44,Makassar,2025-04-15,2025-10-04,173,158,1.1596932620981235,2500.0,70.0,350.0,3.0,1233700.0
2025-09-19,CMP-0060,Email_Conversion_Groceries_Agu25,Email,Conversion,Groceries,55+,Makassar,2025-08-21,2025-11-03,75,30,0.7512147087035206,1091.0,52.0,2370.0,5.0,1388300.0
2025-09-19,CMP-0002,Google_Consideration_Fashion_Mar25,Google Ads,Consideration,Fashion,35-44,Medan,2025-03-04,2025-11-27,269,200,1.9991263083142512,9627.0,397.0,1843800.0,18.0,6267500.0
2025-09-19,CMP-0003,Google_Awareness_GadgetAccessories_Mar25,Google Ads,Awareness,Gadget Accessories,55+,Bandung,2025-03-26,2025-11-26,246,178,1.6751748370667707,11171.0,250.0,1237700.0,3.0,1572200.0
2025-09-19,CMP-0004,Google_Consideration_HomeLiving_Agu25,Google Ads,Consideration,Home & Living,35-44,Jakarta,2025-08-13,2025-09-19,38,38,1.0303301432552607,5956.0,172.0,872000.0,5.0,1784100.0
2025-09-19,CMP-0006,Google_Awareness_Electronics_Feb25,Google Ads,Awareness,Electronics,45-54,Palembang,2025-02-04,2025-11-08,278,228,0.7047486511924926,7064.0,135.0,554600.0,1.0,287800.0
2025-09-19,CMP-0007,Google_Awareness_SportsOutdoor_Feb25,Google Ads,Awareness,Sports & Outdoor,45-54,Palembang,2025-02-01,2025-10-09,251,231,0.955918799251063,9148.0,162.0,826200.0,1.0,381700.0
2025-09-19,CMP-0008,Google_Conversion_SportsOutdoor_Agu25,Google Ads,Conversion,Sports & Outdoor,45-54,Makassar,2025-08-26,2025-10-19,55,25,1.1236828642981656,3129.0,148.0,522000.0,10.0,4404900.0
2025-09-19,CMP-0010,Google_Conversion_SportsOutdoor_Feb25,Google Ads,Conversion,Sports & Outdoor,18-24,Bali,2025-02-13,2025-12-10,301,219,0.9667891679630816,3982.0,176.0,605100.0,16.0,8143500.0
2025-09-19,CMP-0013,Google_Awareness_SportsOutdoor_Mar25,Google Ads,Awareness,Sports & Outdoor,55+,Bandung,2025-03-19,2025-12-11,268,185,0.5289172886460498,3574.0,84.0,274100.0,1.0,332800.0
2025-09-19,CMP-0015,Google_Consideration_Fashion_Sep25,Google Ads,Consideration,Fashion,35-44,Jakarta,2025-09-08,2025-10-12,35,12,0.6481972457733557,3123.0,117.0,421000.0,4.0,1457600.0
2025-09-19,CMP-0022,Meta_Conversion_Electronics_Apr25,Meta Ads,Conversion,Electronics,55+,National,2025-04-13,2025-09-28,169,160,0.7316037296332965,3066.0,45.0,127800.0,1.0,423500.0
